2024-12-17 21:48:09,417 - root - INFO - Namespace(Ks='[20, 40, 60, 80, 100]', aggregation_type='bi-interaction', cf_batch_size=512, cf_l2loss_lambda=1e-05, cf_print_every=1, conv_dim_list='[64, 32, 16]', data_dir='G:/5P30/FinalProject/KGAT-pytorch-master/datasets', data_name='last-fm', embed_dim=64, evaluate_every=10, kg_batch_size=1024, kg_l2loss_lambda=1e-05, kg_print_every=1, laplacian_type='random-walk', lr=0.0001, mess_dropout='[0.1, 0.1, 0.1]', n_epoch=300, pretrain_embedding_dir='datasets/pretrain/', pretrain_model_path='trained_model/model.pth', relation_dim=64, save_dir='trained_model/KGAT/last-fm/embed-dim64_relation-dim64_random-walk_bi-interaction_64-32-16_lr0.0001_pretrain0/', seed=2019, stopping_steps=10, test_batch_size=5000, use_pretrain=0)
2024-12-17 21:49:42,969 - root - INFO - n_users:           23566
2024-12-17 21:49:42,969 - root - INFO - n_items:           48123
2024-12-17 21:49:42,969 - root - INFO - n_entities:        106389
2024-12-17 21:49:42,969 - root - INFO - n_users_entities:  129955
2024-12-17 21:49:42,969 - root - INFO - n_relations:       20
2024-12-17 21:49:42,969 - root - INFO - n_h_list:          3507140
2024-12-17 21:49:42,969 - root - INFO - n_t_list:          3507140
2024-12-17 21:49:42,969 - root - INFO - n_r_list:          3507140
2024-12-17 21:49:42,969 - root - INFO - n_cf_train:        1289003
2024-12-17 21:49:42,969 - root - INFO - n_cf_test:         423635
2024-12-17 21:49:42,969 - root - INFO - n_kg_train:        3507140
2024-12-17 21:49:44,614 - root - INFO - KGAT(
  (entity_user_embed): Embedding(129955, 64)
  (relation_embed): Embedding(20, 64)
  (aggregator_layers): ModuleList(
    (0): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (activation): LeakyReLU(negative_slope=0.01)
      (linear1): Linear(in_features=64, out_features=64, bias=True)
      (linear2): Linear(in_features=64, out_features=64, bias=True)
    )
    (1): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (activation): LeakyReLU(negative_slope=0.01)
      (linear1): Linear(in_features=64, out_features=32, bias=True)
      (linear2): Linear(in_features=64, out_features=32, bias=True)
    )
    (2): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (activation): LeakyReLU(negative_slope=0.01)
      (linear1): Linear(in_features=32, out_features=16, bias=True)
      (linear2): Linear(in_features=32, out_features=16, bias=True)
    )
  )
)
2024-12-17 21:49:46,144 - root - INFO - CF Training: Epoch 0001 Iter 0001 / 2518 | Time 1.5s | Iter Loss 0.7002 | Iter Mean Loss 0.7002
2024-12-17 21:49:47,679 - root - INFO - CF Training: Epoch 0001 Iter 0002 / 2518 | Time 1.5s | Iter Loss 0.7058 | Iter Mean Loss 0.7030
2024-12-17 21:49:49,214 - root - INFO - CF Training: Epoch 0001 Iter 0003 / 2518 | Time 1.5s | Iter Loss 0.6984 | Iter Mean Loss 0.7014
2024-12-17 21:49:50,751 - root - INFO - CF Training: Epoch 0001 Iter 0004 / 2518 | Time 1.5s | Iter Loss 0.6980 | Iter Mean Loss 0.7006
2024-12-17 21:49:52,294 - root - INFO - CF Training: Epoch 0001 Iter 0005 / 2518 | Time 1.5s | Iter Loss 0.6957 | Iter Mean Loss 0.6996
2024-12-17 21:49:53,823 - root - INFO - CF Training: Epoch 0001 Iter 0006 / 2518 | Time 1.5s | Iter Loss 0.6967 | Iter Mean Loss 0.6991
2024-12-17 21:49:55,361 - root - INFO - CF Training: Epoch 0001 Iter 0007 / 2518 | Time 1.5s | Iter Loss 0.6997 | Iter Mean Loss 0.6992
2024-12-17 21:49:56,905 - root - INFO - CF Training: Epoch 0001 Iter 0008 / 2518 | Time 1.5s | Iter Loss 0.6919 | Iter Mean Loss 0.6983
2024-12-17 21:49:58,465 - root - INFO - CF Training: Epoch 0001 Iter 0009 / 2518 | Time 1.6s | Iter Loss 0.7018 | Iter Mean Loss 0.6987
2024-12-17 21:50:00,020 - root - INFO - CF Training: Epoch 0001 Iter 0010 / 2518 | Time 1.6s | Iter Loss 0.6894 | Iter Mean Loss 0.6977
2024-12-17 21:50:01,578 - root - INFO - CF Training: Epoch 0001 Iter 0011 / 2518 | Time 1.6s | Iter Loss 0.6959 | Iter Mean Loss 0.6976
2024-12-17 21:50:03,119 - root - INFO - CF Training: Epoch 0001 Iter 0012 / 2518 | Time 1.5s | Iter Loss 0.6959 | Iter Mean Loss 0.6974
2024-12-17 21:50:04,687 - root - INFO - CF Training: Epoch 0001 Iter 0013 / 2518 | Time 1.6s | Iter Loss 0.6939 | Iter Mean Loss 0.6972
2024-12-17 21:50:06,247 - root - INFO - CF Training: Epoch 0001 Iter 0014 / 2518 | Time 1.6s | Iter Loss 0.7077 | Iter Mean Loss 0.6979
2024-12-17 21:50:07,806 - root - INFO - CF Training: Epoch 0001 Iter 0015 / 2518 | Time 1.6s | Iter Loss 0.6940 | Iter Mean Loss 0.6976
2024-12-17 21:50:09,351 - root - INFO - CF Training: Epoch 0001 Iter 0016 / 2518 | Time 1.5s | Iter Loss 0.6960 | Iter Mean Loss 0.6975
2024-12-17 21:50:10,908 - root - INFO - CF Training: Epoch 0001 Iter 0017 / 2518 | Time 1.6s | Iter Loss 0.6973 | Iter Mean Loss 0.6975
2024-12-17 21:50:12,442 - root - INFO - CF Training: Epoch 0001 Iter 0018 / 2518 | Time 1.5s | Iter Loss 0.6965 | Iter Mean Loss 0.6975
2024-12-17 21:50:13,988 - root - INFO - CF Training: Epoch 0001 Iter 0019 / 2518 | Time 1.5s | Iter Loss 0.6897 | Iter Mean Loss 0.6971
2024-12-17 21:50:15,543 - root - INFO - CF Training: Epoch 0001 Iter 0020 / 2518 | Time 1.6s | Iter Loss 0.6969 | Iter Mean Loss 0.6971
2024-12-17 21:50:17,103 - root - INFO - CF Training: Epoch 0001 Iter 0021 / 2518 | Time 1.6s | Iter Loss 0.6928 | Iter Mean Loss 0.6969
2024-12-17 21:50:18,672 - root - INFO - CF Training: Epoch 0001 Iter 0022 / 2518 | Time 1.6s | Iter Loss 0.6977 | Iter Mean Loss 0.6969
2024-12-17 21:50:20,225 - root - INFO - CF Training: Epoch 0001 Iter 0023 / 2518 | Time 1.6s | Iter Loss 0.7030 | Iter Mean Loss 0.6972
2024-12-17 21:50:21,766 - root - INFO - CF Training: Epoch 0001 Iter 0024 / 2518 | Time 1.5s | Iter Loss 0.6931 | Iter Mean Loss 0.6970
2024-12-17 21:50:23,308 - root - INFO - CF Training: Epoch 0001 Iter 0025 / 2518 | Time 1.5s | Iter Loss 0.6925 | Iter Mean Loss 0.6968
2024-12-17 21:50:24,866 - root - INFO - CF Training: Epoch 0001 Iter 0026 / 2518 | Time 1.6s | Iter Loss 0.6994 | Iter Mean Loss 0.6969
2024-12-17 21:50:26,420 - root - INFO - CF Training: Epoch 0001 Iter 0027 / 2518 | Time 1.6s | Iter Loss 0.6998 | Iter Mean Loss 0.6970
2024-12-17 21:50:27,960 - root - INFO - CF Training: Epoch 0001 Iter 0028 / 2518 | Time 1.5s | Iter Loss 0.6998 | Iter Mean Loss 0.6971
2024-12-17 21:50:29,523 - root - INFO - CF Training: Epoch 0001 Iter 0029 / 2518 | Time 1.6s | Iter Loss 0.7007 | Iter Mean Loss 0.6972
2024-12-17 21:50:31,064 - root - INFO - CF Training: Epoch 0001 Iter 0030 / 2518 | Time 1.5s | Iter Loss 0.6894 | Iter Mean Loss 0.6970
2024-12-17 21:50:32,606 - root - INFO - CF Training: Epoch 0001 Iter 0031 / 2518 | Time 1.5s | Iter Loss 0.6945 | Iter Mean Loss 0.6969
2024-12-17 21:50:34,176 - root - INFO - CF Training: Epoch 0001 Iter 0032 / 2518 | Time 1.6s | Iter Loss 0.6966 | Iter Mean Loss 0.6969
2024-12-17 21:50:35,711 - root - INFO - CF Training: Epoch 0001 Iter 0033 / 2518 | Time 1.5s | Iter Loss 0.6952 | Iter Mean Loss 0.6968
2024-12-17 21:50:37,257 - root - INFO - CF Training: Epoch 0001 Iter 0034 / 2518 | Time 1.5s | Iter Loss 0.6882 | Iter Mean Loss 0.6966
2024-12-17 21:50:38,811 - root - INFO - CF Training: Epoch 0001 Iter 0035 / 2518 | Time 1.6s | Iter Loss 0.6992 | Iter Mean Loss 0.6967
2024-12-17 21:50:40,365 - root - INFO - CF Training: Epoch 0001 Iter 0036 / 2518 | Time 1.6s | Iter Loss 0.6974 | Iter Mean Loss 0.6967
2024-12-17 21:50:41,910 - root - INFO - CF Training: Epoch 0001 Iter 0037 / 2518 | Time 1.5s | Iter Loss 0.6920 | Iter Mean Loss 0.6966
2024-12-17 21:50:43,485 - root - INFO - CF Training: Epoch 0001 Iter 0038 / 2518 | Time 1.6s | Iter Loss 0.6942 | Iter Mean Loss 0.6965
2024-12-17 21:50:45,042 - root - INFO - CF Training: Epoch 0001 Iter 0039 / 2518 | Time 1.6s | Iter Loss 0.6993 | Iter Mean Loss 0.6966
2024-12-17 21:50:46,578 - root - INFO - CF Training: Epoch 0001 Iter 0040 / 2518 | Time 1.5s | Iter Loss 0.6912 | Iter Mean Loss 0.6964
2024-12-17 21:50:48,128 - root - INFO - CF Training: Epoch 0001 Iter 0041 / 2518 | Time 1.5s | Iter Loss 0.7007 | Iter Mean Loss 0.6965
2024-12-17 21:50:49,682 - root - INFO - CF Training: Epoch 0001 Iter 0042 / 2518 | Time 1.6s | Iter Loss 0.6936 | Iter Mean Loss 0.6965
2024-12-17 21:50:51,220 - root - INFO - CF Training: Epoch 0001 Iter 0043 / 2518 | Time 1.5s | Iter Loss 0.6984 | Iter Mean Loss 0.6965
2024-12-17 21:50:52,761 - root - INFO - CF Training: Epoch 0001 Iter 0044 / 2518 | Time 1.5s | Iter Loss 0.6934 | Iter Mean Loss 0.6964
2024-12-17 21:50:54,296 - root - INFO - CF Training: Epoch 0001 Iter 0045 / 2518 | Time 1.5s | Iter Loss 0.7001 | Iter Mean Loss 0.6965
2024-12-17 21:50:55,851 - root - INFO - CF Training: Epoch 0001 Iter 0046 / 2518 | Time 1.6s | Iter Loss 0.7025 | Iter Mean Loss 0.6967
2024-12-17 21:50:57,393 - root - INFO - CF Training: Epoch 0001 Iter 0047 / 2518 | Time 1.5s | Iter Loss 0.6929 | Iter Mean Loss 0.6966
2024-12-17 21:50:58,946 - root - INFO - CF Training: Epoch 0001 Iter 0048 / 2518 | Time 1.6s | Iter Loss 0.6929 | Iter Mean Loss 0.6965
2024-12-17 21:51:00,486 - root - INFO - CF Training: Epoch 0001 Iter 0049 / 2518 | Time 1.5s | Iter Loss 0.6936 | Iter Mean Loss 0.6964
2024-12-17 21:51:02,024 - root - INFO - CF Training: Epoch 0001 Iter 0050 / 2518 | Time 1.5s | Iter Loss 0.6926 | Iter Mean Loss 0.6964
2024-12-17 21:51:03,569 - root - INFO - CF Training: Epoch 0001 Iter 0051 / 2518 | Time 1.5s | Iter Loss 0.6966 | Iter Mean Loss 0.6964
2024-12-17 21:51:05,126 - root - INFO - CF Training: Epoch 0001 Iter 0052 / 2518 | Time 1.6s | Iter Loss 0.6907 | Iter Mean Loss 0.6963
2024-12-17 21:51:06,668 - root - INFO - CF Training: Epoch 0001 Iter 0053 / 2518 | Time 1.5s | Iter Loss 0.6946 | Iter Mean Loss 0.6962
2024-12-17 21:51:08,226 - root - INFO - CF Training: Epoch 0001 Iter 0054 / 2518 | Time 1.6s | Iter Loss 0.6945 | Iter Mean Loss 0.6962
2024-12-17 21:51:09,770 - root - INFO - CF Training: Epoch 0001 Iter 0055 / 2518 | Time 1.5s | Iter Loss 0.6966 | Iter Mean Loss 0.6962
2024-12-17 21:51:11,306 - root - INFO - CF Training: Epoch 0001 Iter 0056 / 2518 | Time 1.5s | Iter Loss 0.6952 | Iter Mean Loss 0.6962
2024-12-17 21:51:12,868 - root - INFO - CF Training: Epoch 0001 Iter 0057 / 2518 | Time 1.6s | Iter Loss 0.6993 | Iter Mean Loss 0.6962
2024-12-17 21:51:14,457 - root - INFO - CF Training: Epoch 0001 Iter 0058 / 2518 | Time 1.6s | Iter Loss 0.6898 | Iter Mean Loss 0.6961
2024-12-17 21:51:15,998 - root - INFO - CF Training: Epoch 0001 Iter 0059 / 2518 | Time 1.5s | Iter Loss 0.6925 | Iter Mean Loss 0.6961
2024-12-17 21:51:17,557 - root - INFO - CF Training: Epoch 0001 Iter 0060 / 2518 | Time 1.6s | Iter Loss 0.6904 | Iter Mean Loss 0.6960
2024-12-17 21:51:19,111 - root - INFO - CF Training: Epoch 0001 Iter 0061 / 2518 | Time 1.6s | Iter Loss 0.6902 | Iter Mean Loss 0.6959
2024-12-17 21:51:20,683 - root - INFO - CF Training: Epoch 0001 Iter 0062 / 2518 | Time 1.6s | Iter Loss 0.6964 | Iter Mean Loss 0.6959
2024-12-17 21:51:22,225 - root - INFO - CF Training: Epoch 0001 Iter 0063 / 2518 | Time 1.5s | Iter Loss 0.6973 | Iter Mean Loss 0.6959
2024-12-17 21:51:23,763 - root - INFO - CF Training: Epoch 0001 Iter 0064 / 2518 | Time 1.5s | Iter Loss 0.6937 | Iter Mean Loss 0.6959
2024-12-17 21:51:25,326 - root - INFO - CF Training: Epoch 0001 Iter 0065 / 2518 | Time 1.6s | Iter Loss 0.6939 | Iter Mean Loss 0.6958
2024-12-17 21:51:26,877 - root - INFO - CF Training: Epoch 0001 Iter 0066 / 2518 | Time 1.5s | Iter Loss 0.6884 | Iter Mean Loss 0.6957
2024-12-17 21:51:28,414 - root - INFO - CF Training: Epoch 0001 Iter 0067 / 2518 | Time 1.5s | Iter Loss 0.6837 | Iter Mean Loss 0.6956
2024-12-17 21:51:29,958 - root - INFO - CF Training: Epoch 0001 Iter 0068 / 2518 | Time 1.5s | Iter Loss 0.6929 | Iter Mean Loss 0.6955
2024-12-17 21:51:31,490 - root - INFO - CF Training: Epoch 0001 Iter 0069 / 2518 | Time 1.5s | Iter Loss 0.6921 | Iter Mean Loss 0.6955
2024-12-17 21:51:33,052 - root - INFO - CF Training: Epoch 0001 Iter 0070 / 2518 | Time 1.6s | Iter Loss 0.6890 | Iter Mean Loss 0.6954
2024-12-17 21:51:34,600 - root - INFO - CF Training: Epoch 0001 Iter 0071 / 2518 | Time 1.5s | Iter Loss 0.6915 | Iter Mean Loss 0.6953
2024-12-17 21:51:36,146 - root - INFO - CF Training: Epoch 0001 Iter 0072 / 2518 | Time 1.5s | Iter Loss 0.6876 | Iter Mean Loss 0.6952
